ID,y_pred
20668,0
20669,1
20670,2
20671,1
20672,1
20673,2
20674,1
20675,1
20676,1
20677,1
20678,1
20679,1
20680,1
20681,0
20682,0
20683,2
20684,2
20685,1
20686,1
20687,1
20688,1
20689,1
20690,1
20691,1
20692,0
20693,1
20694,1
20695,1
20696,2
20697,1
20698,1
20699,1
20700,2
20701,1
20702,1
20703,1
20704,1
20705,1
20706,1
20707,1
20708,1
20709,2
20710,1
20711,0
20712,1
20713,1
20714,2
20715,1
20716,1
20717,1
20718,0
20719,2
20720,0
20721,1
20722,1
20723,1
20724,1
20725,1
20726,1
20727,0
20728,2
20729,1
20730,1
20731,0
20732,0
20733,0
20734,0
20735,1
20736,1
20737,1
20738,1
20739,1
20740,1
20741,0
20742,0
20743,1
20744,0
20745,1
20746,1
20747,1
20748,1
20749,1
20750,2
20751,1
20752,1
20753,2
20754,1
20755,1
20756,0
20757,1
20758,1
20759,2
20760,1
20761,0
20762,1
20763,1
20764,1
20765,1
20766,0
20767,2
20768,1
20769,0
20770,1
20771,1
20772,1
20773,0
20774,1
20775,1
20776,1
20777,2
20778,1
20779,2
20780,1
20781,1
20782,1
20783,1
20784,1
20785,1
20786,1
20787,0
20788,1
20789,0
20790,2
20791,2
20792,0
20793,1
20794,1
20795,0
20796,0
20797,0
20798,1
20799,1
20800,1
20801,1
20802,2
20803,0
20804,2
20805,1
20806,2
20807,1
20808,1
20809,1
20810,1
20811,1
20812,2
20813,1
20814,1
20815,0
20816,2
20817,1
20818,1
20819,1
20820,1
20821,0
20822,2
20823,0
20824,1
20825,2
20826,1
20827,2
20828,2
20829,1
20830,1
20831,1
20832,0
20833,1
20834,1
20835,1
20836,0
20837,1
20838,2
20839,1
20840,0
20841,2
20842,1
20843,1
20844,2
20845,2
20846,2
20847,1
20848,1
20849,1
20850,1
20851,2
20852,1
20853,2
20854,1
20855,0
20856,0
20857,1
20858,1
20859,1
20860,1
20861,1
20862,1
20863,0
20864,1
20865,1
20866,1
20867,0
20868,1
20869,1
20870,1
20871,1
20872,1
20873,1
20874,0
20875,1
20876,1
20877,1
20878,1
20879,1
20880,1
20881,1
20882,1
20883,1
20884,1
20885,2
20886,1
20887,0
20888,2
20889,1
20890,1
20891,2
20892,0
20893,1
20894,1
20895,1
20896,1
20897,0
20898,1
20899,1
20900,1
20901,1
20902,1
20903,0
20904,1
20905,2
20906,1
20907,0
20908,2
20909,2
20910,2
20911,2
20912,1
20913,0
20914,1
20915,0
20916,0
20917,1
20918,1
20919,1
20920,2
20921,1
20922,2
20923,1
20924,1
20925,1
20926,1
20927,1
20928,1
20929,2
20930,0
20931,1
20932,1
20933,1
20934,1
20935,1
20936,2
20937,1
20938,1
20939,1
20940,1
20941,1
20942,1
20943,1
20944,1
20945,1
20946,1
20947,0
20948,1
20949,0
20950,2
20951,0
20952,1
20953,1
20954,1
20955,1
20956,1
20957,0
20958,1
20959,0
20960,0
20961,0
20962,2
20963,0
20964,1
20965,1
20966,1
20967,1
20968,0
20969,1
20970,1
20971,1
20972,1
20973,0
20974,1
20975,1
20976,2
20977,1
20978,1
20979,2
20980,1
20981,0
20982,0
20983,2
20984,1
20985,0
20986,2
20987,2
20988,0
20989,0
20990,1
20991,2
20992,0
20993,2
20994,1
20995,1
20996,1
20997,2
20998,1
20999,1
21000,0
21001,0
21002,2
21003,2
21004,1
21005,1
21006,1
21007,1
21008,1
21009,1
21010,0
21011,1
21012,1
21013,1
21014,1
21015,1
21016,2
21017,0
21018,0
21019,2
21020,1
21021,1
21022,2
21023,1
21024,1
21025,1
21026,1
21027,1
21028,0
21029,2
21030,1
21031,0
21032,2
21033,1
21034,1
21035,2
21036,2
21037,1
21038,2
21039,1
21040,2
21041,2
21042,0
21043,1
21044,1
21045,2
21046,0
21047,0
21048,1
21049,0
21050,1
21051,2
21052,2
21053,2
21054,1
21055,1
21056,1
21057,0
21058,2
21059,1
21060,0
21061,1
21062,0
21063,1
21064,1
21065,1
21066,2
21067,1
21068,1
21069,1
21070,1
21071,0
21072,1
21073,0
21074,0
21075,1
21076,1
21077,1
21078,1
21079,1
21080,1
21081,0
21082,1
21083,1
21084,1
21085,1
21086,0
21087,1
21088,1
21089,1
21090,1
21091,1
21092,1
21093,1
21094,0
21095,1
21096,1
21097,1
21098,0
21099,2
21100,1
21101,1
21102,1
21103,1
21104,1
21105,2
21106,1
21107,2
21108,0
21109,1
21110,2
21111,1
21112,1
21113,0
21114,1
21115,0
21116,2
21117,1
21118,1
21119,1
21120,1
21121,1
21122,1
21123,1
21124,0
21125,2
21126,1
21127,1
21128,2
21129,0
21130,1
21131,0
21132,0
21133,1
21134,1
21135,1
21136,1
21137,2
21138,1
21139,1
21140,1
21141,1
21142,1
21143,0
21144,0
21145,1
21146,1
21147,0
21148,1
21149,2
21150,1
21151,0
21152,2
21153,2
21154,0
21155,1
21156,1
21157,2
21158,1
21159,2
21160,1
21161,0
21162,1
21163,1
21164,1
21165,1
21166,1
21167,1
21168,1
21169,0
21170,1
21171,0
21172,2
21173,1
21174,1
21175,1
21176,2
21177,1
21178,2
21179,0
21180,2
21181,0
21182,1
21183,1
21184,1
21185,1
21186,1
21187,2
21188,1
21189,1
21190,1
21191,1
21192,1
21193,1
21194,2
21195,1
21196,1
21197,1
21198,2
21199,1
21200,1
21201,0
21202,2
21203,2
21204,0
21205,0
21206,2
21207,0
21208,0
21209,1
21210,1
21211,2
21212,2
21213,0
21214,1
21215,0
21216,1
21217,1
21218,2
21219,1
21220,2
21221,0
21222,1
21223,1
21224,1
21225,2
21226,1
21227,1
21228,0
21229,1
21230,0
21231,1
21232,0
21233,2
21234,1
21235,2
21236,1
21237,2
21238,0
21239,1
21240,1
21241,0
21242,2
21243,1
21244,1
21245,1
21246,1
21247,1
21248,1
21249,1
21250,1
21251,1
21252,1
21253,1
21254,0
21255,2
21256,1
21257,0
21258,1
21259,0
21260,1
21261,1
21262,2
21263,1
21264,1
21265,0
21266,1
21267,2
21268,1
21269,0
21270,1
21271,1
21272,1
21273,0
21274,1
21275,1
21276,1
21277,1
21278,0
21279,2
21280,2
21281,1
21282,1
21283,1
21284,1
21285,1
21286,1
21287,1
21288,2
21289,2
21290,0
21291,2
21292,2
21293,0
21294,1
21295,1
21296,1
21297,2
21298,0
21299,1
21300,1
21301,0
21302,1
21303,0
21304,2
21305,1
21306,0
21307,1
21308,1
21309,2
21310,1
21311,1
21312,0
21313,1
21314,1
21315,1
21316,1
21317,1
21318,0
21319,1
21320,1
21321,1
21322,2
21323,1
21324,1
21325,2
21326,1
21327,1
21328,1
21329,1
21330,1
21331,1
21332,2
21333,2
21334,0
21335,1
21336,1
21337,1
21338,0
21339,1
21340,1
21341,1
21342,1
21343,2
21344,1
21345,0
21346,1
21347,1
21348,0
21349,1
21350,2
21351,1
21352,2
21353,1
21354,2
21355,1
21356,0
21357,1
21358,2
21359,0
21360,1
21361,1
21362,1
21363,1
21364,1
21365,1
21366,1
21367,1
21368,0
21369,1
21370,0
21371,1
21372,1
21373,1
21374,1
21375,1
21376,2
21377,0
21378,2
21379,2
21380,0
21381,1
21382,1
21383,1
21384,1
21385,0
21386,1
21387,1
21388,2
21389,0
21390,0
21391,1
21392,0
21393,2
21394,1
21395,2
21396,1
21397,1
21398,1
21399,2
21400,1
21401,1
21402,1
21403,0
21404,0
21405,1
21406,1
21407,1
21408,1
21409,1
21410,1
21411,1
21412,1
21413,1
21414,1
21415,1
21416,0
21417,1
21418,1
21419,1
21420,1
21421,1
21422,0
21423,1
21424,1
21425,1
21426,2
21427,1
21428,2
21429,1
21430,0
21431,0
21432,1
21433,1
21434,1
21435,2
21436,1
21437,1
21438,1
21439,1
21440,2
21441,0
21442,2
21443,1
21444,1
21445,1
21446,2
21447,1
21448,1
21449,1
21450,2
21451,1
21452,1
21453,1
21454,2
21455,0
21456,1
21457,1
21458,0
21459,1
21460,1
21461,1
21462,2
21463,1
21464,1
21465,2
21466,0
21467,1
21468,1
21469,1
21470,1
21471,0
21472,2
21473,1
21474,2
21475,0
21476,1
21477,0
21478,1
21479,1
21480,1
21481,1
21482,0
21483,1
21484,2
21485,2
21486,0
21487,0
21488,0
21489,0
21490,1
21491,0
21492,2
21493,2
21494,2
21495,1
21496,0
21497,1
21498,1
21499,1
21500,1
21501,0
21502,0
21503,1
21504,1
21505,1
21506,1
21507,1
21508,1
21509,2
21510,0
21511,1
21512,2
21513,1
21514,1
21515,1
21516,1
21517,2
21518,2
21519,1
21520,1
21521,1
21522,1
21523,1
21524,0
21525,0
21526,1
21527,2
21528,1
21529,2
21530,2
21531,2
21532,1
21533,1
21534,1
21535,1
21536,0
21537,2
21538,0
21539,0
21540,1
21541,2
21542,1
21543,1
21544,1
21545,1
21546,0
21547,2
21548,2
21549,0
21550,0
21551,1
21552,1
21553,1
21554,1
21555,0
21556,1
21557,2
21558,1
21559,2
21560,0
21561,1
21562,0
21563,1
21564,1
21565,1
21566,1
21567,1
21568,1
21569,1
21570,1
21571,1
21572,1
21573,1
21574,0
21575,1
21576,1
21577,1
21578,1
21579,0
21580,2
21581,2
21582,2
21583,2
21584,1
21585,1
21586,1
21587,1
21588,1
21589,1
21590,1
21591,1
21592,1
21593,1
21594,0
21595,1
21596,1
21597,0
21598,1
21599,1
21600,1
21601,1
21602,0
21603,1
21604,1
21605,1
21606,1
21607,1
21608,0
21609,1
21610,1
21611,2
21612,0
21613,1
21614,0
21615,2
21616,1
21617,2
21618,1
21619,0
21620,1
21621,1
21622,2
21623,0
21624,1
21625,1
21626,0
21627,1
21628,0
21629,1
21630,2
21631,2
21632,1
21633,0
21634,1
21635,2
21636,1
21637,1
21638,1
21639,1
21640,1
21641,1
21642,1
21643,2
21644,1
21645,2
21646,1
21647,1
21648,1
21649,1
21650,0
21651,1
21652,2
21653,0
21654,1
21655,2
21656,1
21657,2
21658,2
21659,1
21660,1
21661,0
21662,1
21663,1
21664,2
21665,0
21666,1
21667,1
21668,1
21669,0
21670,1
21671,0
21672,2
21673,1
21674,1
21675,0
21676,1
21677,0
21678,0
21679,1
21680,1
21681,2
21682,1
21683,1
21684,1
21685,1
21686,1
21687,0
21688,0
21689,0
21690,1
21691,1
21692,1
21693,1
21694,1
21695,0
21696,1
21697,1
21698,0
21699,2
21700,1
21701,1
21702,1
21703,1
21704,2
21705,1
21706,1
21707,1
21708,0
21709,0
21710,2
21711,1
21712,1
21713,0
21714,2
21715,1
21716,2
21717,1
21718,2
21719,0
21720,1
21721,1
21722,0
21723,1
21724,0
21725,0
21726,1
21727,0
21728,1
21729,1
21730,0
21731,1
21732,2
21733,1
21734,0
21735,0
21736,0
21737,1
21738,1
21739,1
21740,2
21741,2
21742,1
21743,1
21744,2
21745,0
21746,1
21747,1
21748,1
21749,2
21750,1
21751,1
21752,1
21753,1
21754,2
21755,1
21756,1
21757,2
21758,1
21759,0
21760,1
21761,2
21762,0
21763,0
21764,1
21765,1
21766,0
21767,0
21768,1
21769,2
21770,1
21771,1
21772,2
21773,2
21774,1
21775,2
21776,2
21777,1
21778,1
21779,0
21780,1
21781,0
21782,1
21783,1
21784,1
21785,0
21786,1
21787,0
21788,0
21789,1
21790,1
21791,1
21792,1
21793,0
21794,1
21795,1
21796,0
21797,0
21798,1
21799,1
21800,1
21801,1
21802,1
21803,1
21804,0
21805,1
21806,2
21807,1
21808,1
21809,1
21810,0
21811,2
21812,1
21813,0
21814,1
21815,2
21816,1
21817,2
21818,1
21819,1
21820,1
21821,1
21822,0
21823,1
21824,0
21825,0
21826,2
21827,0
21828,2
21829,1
21830,1
21831,1
21832,1
21833,1
21834,1
21835,1
21836,1
21837,2
21838,2
21839,1
21840,1
21841,1
21842,1
21843,1
21844,1
21845,1
21846,0
21847,1
21848,1
21849,0
21850,2
21851,1
21852,2
21853,0
21854,1
21855,1
21856,1
21857,2
21858,0
21859,0
21860,2
21861,1
21862,0
21863,1
21864,1
21865,1
21866,1
21867,1
21868,1
21869,0
21870,2
21871,0
21872,0
21873,1
21874,1
21875,0
21876,1
21877,1
21878,2
21879,1
21880,1
21881,0
21882,2
21883,1
21884,2
21885,0
21886,1
21887,1
21888,0
21889,2
21890,0
21891,1
21892,1
21893,2
21894,1
21895,1
21896,0
21897,1
21898,2
21899,0
21900,1
21901,2
21902,1
21903,2
21904,0
21905,2
21906,1
21907,1
21908,0
21909,1
21910,1
21911,1
21912,2
21913,1
21914,1
21915,1
21916,2
21917,1
21918,1
21919,1
21920,0
21921,1
21922,2
21923,0
21924,2
21925,2
21926,1
21927,1
21928,1
21929,1
21930,1
21931,1
21932,1
21933,1
21934,1
21935,2
21936,0
21937,0
21938,1
21939,1
21940,2
21941,2
21942,1
21943,1
21944,1
21945,1
21946,1
21947,1
21948,1
21949,1
21950,0
21951,0
21952,1
21953,0
21954,2
21955,1
21956,1
21957,2
21958,0
21959,2
21960,0
21961,0
21962,1
21963,1
21964,1
21965,1
21966,1
21967,1
21968,0
21969,0
21970,1
21971,1
21972,1
21973,0
21974,2
21975,1
21976,1
21977,0
21978,1
21979,1
21980,1
21981,1
21982,1
21983,1
21984,2
21985,2
21986,2
21987,1
21988,1
21989,0
21990,1
21991,1
21992,1
21993,1
21994,1
21995,0
21996,1
21997,2
21998,1
21999,1
22000,1
22001,1
22002,2
22003,0
22004,2
22005,2
22006,1
22007,1
22008,0
22009,0
22010,0
22011,2
22012,1
22013,2
22014,1
22015,1
22016,2
22017,0
22018,0
22019,1
22020,1
22021,2
22022,1
22023,1
22024,1
22025,2
22026,2
22027,1
22028,2
22029,1
22030,0
22031,1
22032,2
22033,1
22034,1
22035,1
22036,1
22037,1
22038,0
22039,0
22040,0
22041,1
22042,2
22043,0
22044,1
22045,0
22046,2
22047,1
22048,0
22049,1
22050,0
22051,0
22052,0
22053,0
22054,1
22055,1
22056,0
22057,2
22058,1
22059,1
22060,0
22061,1
22062,1
22063,1
22064,0
22065,1
22066,1
22067,1
22068,1
22069,1
22070,1
22071,1
22072,1
22073,0
22074,1
22075,2
22076,1
22077,1
22078,0
22079,1
22080,1
22081,1
22082,1
22083,2
22084,2
22085,1
22086,1
22087,0
22088,1
22089,0
22090,1
22091,0
22092,2
22093,1
22094,0
22095,1
22096,0
22097,0
22098,1
22099,1
22100,1
22101,0
22102,1
22103,2
22104,1
22105,0
22106,1
22107,2
22108,2
22109,2
22110,1
22111,0
22112,1
22113,2
22114,2
22115,0
22116,1
22117,2
22118,1
22119,1
22120,1
22121,1
22122,0
22123,1
22124,1
22125,2
22126,1
22127,1
22128,1
22129,1
22130,0
22131,2
22132,1
22133,0
22134,1
22135,2
22136,0
22137,2
22138,0
22139,2
22140,1
22141,1
22142,1
22143,0
22144,1
22145,0
22146,1
22147,1
22148,0
22149,1
22150,1
22151,1
22152,2
22153,1
22154,0
22155,2
22156,1
22157,2
22158,2
22159,0
22160,1
22161,0
22162,1
22163,1
22164,1
22165,1
22166,1
22167,1
22168,1
22169,2
22170,0
22171,1
22172,2
22173,1
22174,1
22175,1
22176,0
22177,0
22178,2
22179,1
22180,1
22181,1
22182,1
22183,2
22184,1
22185,2
22186,0
22187,1
22188,0
22189,1
22190,1
22191,1
22192,1
22193,1
22194,1
22195,0
22196,1
22197,1
22198,1
22199,1
22200,1
22201,2
22202,1
22203,1
22204,1
22205,1
22206,2
22207,0
22208,1
22209,1
22210,1
22211,2
22212,1
22213,1
22214,1
22215,1
22216,0
22217,1
22218,2
22219,1
22220,1
22221,1
22222,0
22223,1
22224,1
22225,2
22226,1
22227,0
22228,1
22229,0
22230,2
22231,2
22232,0
22233,0
22234,1
22235,1
22236,1
22237,1
22238,1
22239,0
22240,1
22241,2
22242,1
22243,1
22244,1
22245,2
22246,2
22247,0
22248,0
22249,1
22250,1
22251,1
22252,1
22253,1
22254,1
22255,2
22256,1
22257,2
22258,0
22259,1
22260,1
22261,1
22262,0
22263,1
22264,1
22265,1
22266,1
22267,0
22268,1
22269,0
22270,1
22271,1
22272,1
22273,0
22274,1
22275,1
22276,1
22277,1
22278,0
22279,0
22280,2
22281,0
22282,1
22283,1
22284,0
22285,2
22286,0
22287,1
22288,2
22289,1
22290,2
22291,0
22292,2
22293,1
22294,2
22295,0
22296,1
22297,0
22298,1
22299,0
22300,0
22301,2
22302,1
22303,1
22304,0
22305,1
22306,1
22307,1
22308,1
22309,1
22310,0
22311,0
22312,0
22313,1
22314,1
22315,1
22316,1
22317,2
22318,2
22319,1
22320,0
22321,0
22322,2
22323,1
22324,1
22325,1
22326,0
22327,2
22328,1
22329,1
22330,1
22331,1
22332,0
22333,0
22334,1
22335,2
22336,2
22337,1
22338,1
22339,1
22340,1
22341,1
22342,1
22343,0
22344,0
22345,1
22346,1
22347,1
22348,0
22349,1
22350,0
22351,2
22352,1
22353,1
22354,0
22355,0
22356,1
22357,2
22358,2
22359,2
22360,2
22361,2
22362,1
22363,1
22364,1
22365,1
22366,0
22367,1
22368,0
22369,0
22370,2
22371,1
22372,0
22373,1
22374,2
22375,0
22376,0
22377,1
22378,1
22379,0
22380,2
22381,1
22382,1
22383,1
22384,1
22385,2
22386,0
22387,1
22388,0
22389,2
22390,1
22391,1
22392,2
22393,1
22394,1
22395,1
22396,2
22397,1
22398,2
22399,1
22400,2
22401,2
22402,2
22403,1
22404,1
22405,0
22406,1
22407,2
22408,1
22409,1
22410,1
22411,0
22412,2
22413,1
22414,1
22415,0
22416,2
22417,0
22418,1
22419,0
22420,1
22421,0
22422,1
22423,0
22424,1
22425,1
22426,1
22427,0
22428,2
22429,2
22430,0
22431,0
22432,0
22433,1
22434,0
22435,2
22436,0
22437,2
22438,1
22439,1
22440,0
22441,1
22442,2
22443,1
22444,1
22445,1
22446,2
22447,2
22448,0
22449,1
22450,1
22451,0
22452,1
22453,1
22454,1
22455,2
22456,0
22457,0
22458,1
22459,2
22460,2
22461,1
22462,1
22463,1
22464,1
22465,0
22466,1
22467,1
22468,2
22469,0
22470,2
22471,1
22472,1
22473,2
22474,1
22475,1
22476,2
22477,1
22478,0
22479,0
22480,0
22481,1
22482,1
22483,0
22484,2
22485,1
22486,1
22487,2
22488,1
22489,0
22490,1
22491,1
22492,1
22493,1
22494,1
22495,2
22496,2
22497,1
22498,2
22499,2
22500,1
22501,1
22502,1
22503,2
22504,1
22505,1
22506,1
22507,2
22508,0
22509,1
22510,1
22511,0
22512,1
22513,1
22514,0
22515,1
22516,0
22517,1
22518,0
22519,0
22520,1
22521,1
22522,0
22523,2
22524,1
22525,1
22526,0
22527,1
22528,2
22529,1
22530,1
22531,2
22532,1
22533,1
22534,1
22535,0
22536,1
22537,0
22538,2
22539,1
22540,0
22541,1
22542,1
22543,0
22544,2
22545,2
22546,1
22547,0
22548,2
22549,1
22550,1
22551,2
22552,1
22553,1
22554,1
22555,1
22556,1
22557,1
22558,0
22559,2
22560,1
22561,0
22562,1
22563,1
22564,0
22565,2
22566,1
22567,1
22568,1
22569,0
22570,1
22571,1
22572,1
22573,2
22574,1
22575,1
22576,0
22577,0
22578,1
22579,0
22580,1
22581,2
22582,1
22583,1
22584,1
22585,1
22586,0
22587,1
22588,1
22589,1
22590,1
22591,2
22592,1
22593,1
22594,1
22595,1
22596,2
22597,0
22598,1
22599,2
22600,2
22601,1
22602,1
22603,2
22604,1
22605,0
22606,0
22607,0
22608,0
22609,0
22610,1
22611,1
22612,2
22613,1
22614,2
22615,1
22616,0
22617,1
22618,0
22619,2
22620,2
22621,0
22622,0
22623,0
22624,1
22625,1
22626,1
22627,2
22628,1
22629,1
22630,0
22631,1
22632,1
22633,2
22634,1
22635,1
22636,2
22637,1
22638,2
22639,1
22640,2
22641,0
22642,0
22643,2
22644,0
22645,1
22646,1
22647,1
22648,1
22649,1
22650,1
22651,0
22652,1
22653,0
22654,1
22655,1
22656,1
22657,0
22658,1
22659,0
22660,1
22661,0
22662,0
22663,0
22664,1
22665,0
22666,1
22667,1
22668,0
22669,0
22670,1
22671,2
22672,0
22673,1
22674,1
22675,1
22676,1
22677,1
22678,2
22679,1
22680,2
22681,0
22682,1
22683,2
22684,1
22685,0
22686,1
22687,2
22688,1
22689,1
22690,0
22691,1
22692,1
22693,1
22694,2
22695,1
22696,1
22697,1
22698,1
22699,1
22700,1
22701,2
22702,2
22703,0
22704,0
22705,0
22706,2
22707,1
22708,1
22709,1
22710,0
22711,0
22712,2
22713,1
22714,1
22715,1
22716,0
22717,2
22718,1
22719,0
22720,1
22721,1
22722,1
22723,2
22724,1
22725,0
22726,1
22727,1
22728,1
22729,2
22730,2
22731,2
22732,2
22733,1
22734,2
22735,1
22736,2
22737,1
22738,1
22739,0
22740,1
22741,1
22742,0
22743,2
22744,1
22745,0
22746,1
22747,2
22748,1
22749,0
22750,0
22751,1
22752,1
22753,1
22754,1
22755,0
22756,1
22757,1
22758,2
22759,2
22760,1
22761,1
22762,0
22763,0
22764,0
22765,1
22766,1
22767,1
22768,0
22769,1
22770,1
22771,1
22772,1
22773,0
22774,1
22775,1
22776,1
22777,1
22778,1
22779,1
22780,1
22781,1
22782,2
22783,0
22784,2
22785,1
22786,0
22787,1
22788,1
22789,1
22790,1
22791,1
22792,2
22793,1
22794,1
22795,1
