ID,y_pred
21607,1
21608,1
21609,1
21610,0
21611,2
21612,0
21613,1
21614,1
21615,2
21616,1
21617,2
21618,1
21619,0
21620,1
21621,1
21622,2
21623,2
21624,2
21625,1
21626,2
21627,1
21628,0
21629,1
21630,0
21631,2
21632,1
21633,0
21634,2
21635,2
21636,1
21637,1
21638,1
21639,1
21640,1
21641,1
21642,1
21643,2
21644,1
21645,2
21646,1
21647,1
21648,0
21649,1
21650,0
21651,1
21652,0
21653,1
21654,1
21655,1
21656,1
21657,0
21658,1
21659,1
21660,1
21661,2
21662,1
21663,1
21664,0
21665,0
21666,1
21667,1
21668,1
21669,1
21670,1
21671,0
21672,2
21673,1
21674,1
21675,1
21676,1
21677,0
21678,0
21679,1
21680,1
21681,1
21682,1
21683,1
21684,1
21685,1
21686,1
21687,1
21688,0
21689,1
21690,1
21691,1
21692,1
21693,1
21694,1
21695,0
21696,1
21697,1
21698,0
21699,1
21700,1
21701,2
21702,0
21703,1
21704,2
21705,1
21706,0
21707,1
21708,2
21709,2
21710,2
21711,1
21712,1
21713,0
21714,2
21715,1
21716,0
21717,1
21718,2
21719,2
21720,1
21721,1
21722,0
21723,1
21724,0
21725,0
21726,1
21727,1
21728,1
21729,1
21730,1
21731,1
21732,0
21733,1
21734,0
21735,2
21736,0
21737,1
21738,2
21739,1
21740,2
21741,2
21742,2
21743,1
21744,2
21745,0
21746,1
21747,1
21748,1
21749,0
21750,1
21751,1
21752,1
21753,1
21754,2
21755,1
21756,1
21757,2
21758,1
21759,0
21760,1
21761,0
21762,2
21763,2
21764,1
21765,2
21766,2
21767,2
21768,1
21769,1
21770,1
21771,1
21772,2
21773,0
21774,1
21775,0
21776,2
21777,1
21778,1
21779,2
21780,0
21781,0
21782,0
21783,1
21784,2
21785,0
21786,1
21787,2
21788,0
21789,1
21790,1
21791,1
21792,1
21793,0
21794,1
21795,2
21796,0
21797,0
21798,1
21799,1
21800,1
21801,1
21802,1
21803,1
21804,2
21805,1
21806,2
21807,1
21808,1
21809,1
21810,1
21811,2
21812,2
21813,1
21814,1
21815,1
21816,1
21817,2
21818,2
21819,0
21820,1
21821,1
21822,0
21823,2
21824,1
21825,0
21826,0
21827,0
21828,2
21829,1
21830,1
21831,1
21832,1
21833,1
21834,2
21835,1
21836,1
21837,2
21838,2
21839,1
21840,1
21841,1
21842,1
21843,1
21844,1
21845,1
21846,2
21847,2
21848,1
21849,0
21850,0
21851,1
21852,2
21853,0
21854,2
21855,1
21856,1
21857,2
21858,0
21859,1
21860,2
21861,1
21862,0
21863,1
21864,1
21865,1
21866,1
21867,1
21868,1
21869,0
21870,2
21871,2
21872,0
21873,1
21874,1
21875,2
21876,1
21877,1
21878,2
21879,1
21880,1
21881,0
21882,1
21883,1
21884,2
21885,2
21886,1
21887,1
21888,0
21889,1
21890,1
21891,1
21892,1
21893,0
21894,1
21895,1
21896,1
21897,1
21898,2
21899,0
21900,1
21901,2
21902,1
21903,0
21904,0
21905,2
21906,1
21907,1
21908,0
21909,2
21910,2
21911,1
21912,1
21913,1
21914,1
21915,1
21916,0
21917,0
21918,1
21919,2
21920,1
21921,1
21922,1
21923,2
21924,2
21925,1
21926,2
21927,1
21928,1
21929,0
21930,1
21931,1
21932,2
21933,1
21934,1
21935,0
21936,1
21937,2
21938,1
21939,1
21940,2
21941,2
21942,1
21943,2
21944,1
21945,1
21946,1
21947,1
21948,1
21949,0
21950,0
21951,0
21952,1
21953,2
21954,1
21955,1
21956,1
21957,2
21958,1
21959,2
21960,1
21961,0
21962,1
21963,1
21964,1
21965,1
21966,1
21967,1
21968,0
21969,0
21970,2
21971,1
21972,1
21973,0
21974,1
21975,1
21976,1
21977,0
21978,1
21979,1
21980,2
21981,1
21982,1
21983,2
21984,1
21985,0
21986,1
21987,1
21988,1
21989,0
21990,1
21991,2
21992,1
21993,1
21994,1
21995,2
21996,1
21997,2
21998,2
21999,1
22000,1
22001,1
22002,1
22003,1
22004,2
22005,2
22006,1
22007,1
22008,2
22009,0
22010,1
22011,1
22012,2
22013,0
22014,1
22015,1
22016,2
22017,0
22018,2
22019,1
22020,1
22021,1
22022,1
22023,0
22024,1
22025,0
22026,2
22027,1
22028,2
22029,1
22030,1
22031,1
22032,1
22033,1
22034,1
22035,1
22036,1
22037,1
22038,1
22039,0
22040,1
22041,1
22042,2
22043,0
22044,1
22045,2
22046,1
22047,2
22048,0
22049,1
22050,0
22051,1
22052,2
22053,0
22054,1
22055,1
22056,2
22057,0
22058,1
22059,1
22060,0
22061,1
22062,1
22063,2
22064,1
22065,2
22066,1
22067,2
22068,1
22069,2
22070,1
22071,1
22072,2
22073,0
22074,1
22075,2
22076,1
22077,1
22078,0
22079,1
22080,1
22081,1
22082,1
22083,2
22084,2
22085,1
22086,1
22087,0
22088,1
22089,2
22090,1
22091,2
22092,2
22093,1
22094,2
22095,1
22096,2
22097,0
22098,1
22099,1
22100,1
22101,2
22102,1
22103,1
22104,1
22105,2
22106,1
22107,2
22108,2
22109,2
22110,1
22111,1
22112,2
22113,1
22114,1
22115,2
22116,1
22117,2
22118,1
22119,2
22120,1
22121,2
22122,0
22123,1
22124,1
22125,2
22126,1
22127,1
22128,1
22129,1
22130,0
22131,1
22132,1
22133,0
22134,1
22135,2
22136,1
22137,2
22138,1
22139,1
22140,1
22141,1
22142,1
22143,2
22144,1
22145,2
22146,1
22147,1
22148,2
22149,1
22150,2
22151,1
22152,1
22153,1
22154,1
22155,2
22156,1
22157,2
22158,2
22159,1
22160,1
22161,2
22162,1
22163,1
22164,1
22165,1
22166,1
22167,1
22168,1
22169,1
22170,1
22171,1
22172,2
22173,1
22174,1
22175,2
22176,2
22177,0
22178,2
22179,1
22180,1
22181,1
22182,1
22183,2
22184,1
22185,1
22186,2
22187,1
22188,0
22189,1
22190,1
22191,1
22192,1
22193,1
22194,1
22195,0
22196,2
22197,1
22198,1
22199,1
22200,1
22201,2
22202,0
22203,1
22204,1
22205,1
22206,2
22207,0
22208,1
22209,1
22210,1
22211,2
22212,1
22213,1
22214,1
22215,2
22216,0
22217,1
22218,1
22219,1
22220,1
22221,1
22222,0
22223,1
22224,1
22225,1
22226,1
22227,0
22228,1
22229,0
22230,2
22231,1
22232,1
22233,2
22234,1
22235,1
22236,1
22237,1
22238,1
22239,0
22240,2
22241,1
22242,0
22243,1
22244,2
22245,0
22246,2
22247,1
22248,2
22249,1
22250,1
22251,1
22252,1
22253,1
22254,1
22255,1
22256,1
22257,2
22258,0
22259,1
22260,2
22261,1
22262,2
22263,1
22264,1
22265,1
22266,2
22267,2
22268,1
22269,2
22270,1
22271,1
22272,1
22273,2
22274,1
22275,1
22276,2
22277,1
22278,2
22279,0
22280,2
22281,0
22282,1
22283,1
22284,1
22285,2
22286,0
22287,1
22288,2
22289,2
22290,2
22291,1
22292,2
22293,1
22294,2
22295,0
22296,1
22297,2
22298,1
22299,1
22300,2
22301,1
22302,1
22303,1
22304,2
22305,1
22306,1
22307,1
22308,1
22309,1
22310,0
22311,2
22312,0
22313,1
22314,1
22315,1
22316,1
22317,2
22318,1
22319,1
22320,0
22321,1
22322,1
22323,1
22324,1
22325,1
22326,1
22327,1
22328,1
22329,1
22330,1
22331,1
22332,0
22333,0
22334,1
22335,2
22336,2
22337,1
22338,1
22339,1
22340,2
22341,1
22342,1
22343,1
22344,1
22345,1
22346,1
22347,1
22348,1
22349,1
22350,1
22351,2
22352,1
22353,1
22354,0
22355,1
22356,1
22357,0
22358,2
22359,2
22360,1
22361,2
22362,1
22363,1
22364,1
22365,1
22366,2
22367,2
22368,0
22369,0
22370,0
22371,1
22372,1
22373,1
22374,1
22375,2
22376,0
22377,1
22378,1
22379,0
22380,2
22381,1
22382,1
22383,1
22384,1
22385,1
22386,1
22387,1
22388,2
22389,2
22390,1
22391,1
22392,2
22393,1
22394,0
22395,1
22396,2
22397,1
22398,2
22399,1
22400,1
22401,0
22402,1
22403,1
22404,1
22405,2
22406,1
22407,2
22408,1
22409,2
22410,1
22411,0
22412,1
22413,1
22414,1
22415,0
22416,1
22417,1
22418,1
22419,2
22420,1
22421,2
22422,1
22423,1
22424,1
22425,1
22426,1
22427,0
22428,2
22429,2
22430,0
22431,1
22432,2
22433,2
22434,1
22435,1
22436,2
22437,2
22438,2
22439,1
22440,0
22441,1
22442,0
22443,1
22444,1
22445,1
22446,2
22447,1
22448,1
22449,1
22450,1
22451,0
22452,1
22453,1
22454,1
22455,2
22456,0
22457,1
22458,1
22459,2
22460,0
22461,1
22462,1
22463,1
22464,0
22465,2
22466,1
22467,1
22468,2
22469,0
22470,0
22471,1
22472,1
22473,1
22474,1
22475,1
22476,2
22477,1
22478,0
22479,2
22480,0
22481,1
22482,2
22483,1
22484,2
22485,1
22486,1
22487,2
22488,1
22489,1
22490,1
22491,1
22492,1
22493,1
22494,1
22495,2
22496,2
22497,1
22498,2
22499,0
22500,1
22501,1
22502,1
22503,2
22504,1
22505,1
22506,1
22507,2
22508,1
22509,1
22510,1
22511,0
22512,1
22513,1
22514,1
22515,1
22516,0
22517,1
22518,0
22519,1
22520,1
22521,1
22522,1
22523,2
22524,1
22525,1
22526,1
22527,1
22528,2
22529,1
22530,2
22531,2
22532,2
22533,1
22534,1
22535,0
22536,1
22537,0
22538,2
22539,1
22540,2
22541,1
22542,2
22543,2
22544,0
22545,2
22546,0
22547,0
22548,0
22549,1
22550,1
22551,2
22552,1
22553,1
22554,1
22555,1
22556,1
22557,1
22558,1
22559,0
22560,1
22561,2
22562,1
22563,1
22564,0
22565,1
22566,2
22567,1
22568,1
22569,2
22570,1
22571,1
22572,1
22573,2
22574,1
22575,1
22576,0
22577,0
22578,1
22579,0
22580,2
22581,2
22582,1
22583,1
22584,1
22585,1
22586,1
22587,1
22588,1
22589,1
22590,1
22591,0
22592,1
22593,2
22594,1
22595,1
22596,2
22597,0
22598,1
22599,1
22600,2
22601,1
22602,1
22603,2
22604,1
22605,2
22606,0
22607,1
22608,2
22609,0
22610,1
22611,1
22612,1
22613,0
22614,2
22615,2
22616,0
22617,1
22618,2
22619,1
22620,1
22621,0
22622,1
22623,1
22624,2
22625,1
22626,1
22627,2
22628,1
22629,1
22630,2
22631,1
22632,1
22633,0
22634,1
22635,1
22636,1
22637,1
22638,2
22639,1
22640,2
22641,1
22642,0
22643,0
22644,1
22645,1
22646,1
22647,1
22648,1
22649,1
22650,0
22651,0
22652,2
22653,1
22654,1
22655,1
22656,1
22657,0
22658,0
22659,0
22660,1
22661,0
22662,2
22663,0
22664,1
22665,0
22666,1
22667,1
22668,1
22669,2
22670,1
22671,1
22672,1
22673,1
22674,2
22675,1
22676,0
22677,2
22678,2
22679,2
22680,2
22681,0
22682,1
22683,2
22684,1
22685,0
22686,1
22687,2
22688,1
22689,1
22690,2
22691,2
22692,1
22693,1
22694,1
22695,0
22696,0
22697,2
22698,1
22699,1
22700,1
22701,2
22702,2
22703,1
22704,2
22705,2
22706,2
22707,1
22708,1
22709,2
22710,0
22711,0
22712,2
22713,1
22714,1
22715,1
22716,0
22717,1
22718,1
22719,1
22720,1
22721,1
22722,2
22723,2
22724,1
22725,0
22726,1
22727,1
22728,1
22729,1
22730,2
22731,0
22732,2
22733,1
22734,0
22735,1
22736,1
22737,1
22738,1
22739,2
22740,1
22741,1
22742,2
22743,2
22744,1
22745,2
22746,1
22747,1
22748,1
22749,1
22750,0
22751,1
22752,1
22753,1
22754,1
22755,1
22756,1
22757,1
22758,1
22759,1
22760,1
22761,1
22762,0
22763,1
22764,0
22765,1
22766,1
22767,1
22768,0
22769,1
22770,1
22771,1
22772,1
22773,0
22774,1
22775,1
22776,1
22777,0
22778,1
22779,1
22780,1
22781,1
22782,1
22783,1
22784,1
22785,1
22786,0
22787,2
22788,1
22789,1
22790,1
22791,2
22792,2
22793,0
22794,2
22795,1
