ID,y_pred
21607,1
21608,1
21609,1
21610,1
21611,2
21612,0
21613,1
21614,1
21615,2
21616,1
21617,1
21618,1
21619,2
21620,2
21621,1
21622,2
21623,1
21624,1
21625,1
21626,2
21627,1
21628,2
21629,1
21630,1
21631,2
21632,1
21633,0
21634,1
21635,2
21636,1
21637,1
21638,1
21639,1
21640,1
21641,1
21642,1
21643,2
21644,1
21645,2
21646,1
21647,1
21648,2
21649,1
21650,2
21651,1
21652,2
21653,1
21654,1
21655,0
21656,1
21657,2
21658,1
21659,1
21660,1
21661,2
21662,2
21663,1
21664,2
21665,1
21666,1
21667,1
21668,1
21669,1
21670,1
21671,2
21672,2
21673,1
21674,1
21675,1
21676,2
21677,0
21678,0
21679,2
21680,1
21681,2
21682,1
21683,1
21684,1
21685,1
21686,1
21687,2
21688,0
21689,1
21690,0
21691,1
21692,1
21693,1
21694,1
21695,2
21696,1
21697,1
21698,2
21699,2
21700,1
21701,1
21702,2
21703,1
21704,0
21705,1
21706,1
21707,1
21708,2
21709,2
21710,1
21711,1
21712,1
21713,2
21714,2
21715,1
21716,2
21717,1
21718,2
21719,2
21720,1
21721,1
21722,0
21723,1
21724,0
21725,0
21726,1
21727,0
21728,1
21729,1
21730,1
21731,2
21732,2
21733,1
21734,0
21735,0
21736,0
21737,1
21738,1
21739,1
21740,1
21741,0
21742,1
21743,1
21744,1
21745,0
21746,1
21747,1
21748,1
21749,2
21750,1
21751,1
21752,1
21753,1
21754,1
21755,1
21756,1
21757,0
21758,0
21759,2
21760,1
21761,2
21762,0
21763,1
21764,1
21765,1
21766,2
21767,0
21768,1
21769,2
21770,1
21771,1
21772,2
21773,2
21774,1
21775,2
21776,1
21777,1
21778,1
21779,2
21780,0
21781,1
21782,2
21783,1
21784,1
21785,1
21786,1
21787,1
21788,0
21789,1
21790,0
21791,1
21792,1
21793,2
21794,1
21795,1
21796,0
21797,0
21798,1
21799,1
21800,1
21801,1
21802,1
21803,1
21804,0
21805,1
21806,2
21807,1
21808,1
21809,1
21810,1
21811,2
21812,1
21813,1
21814,1
21815,1
21816,1
21817,2
21818,1
21819,1
21820,1
21821,1
21822,2
21823,1
21824,1
21825,1
21826,2
21827,0
21828,1
21829,1
21830,1
21831,1
21832,1
21833,1
21834,1
21835,1
21836,1
21837,1
21838,2
21839,1
21840,1
21841,1
21842,1
21843,1
21844,1
21845,1
21846,2
21847,1
21848,1
21849,2
21850,2
21851,1
21852,2
21853,0
21854,2
21855,1
21856,1
21857,0
21858,2
21859,1
21860,2
21861,1
21862,0
21863,1
21864,1
21865,1
21866,1
21867,1
21868,1
21869,0
21870,0
21871,0
21872,2
21873,2
21874,1
21875,2
21876,1
21877,1
21878,2
21879,1
21880,1
21881,0
21882,1
21883,1
21884,2
21885,0
21886,1
21887,1
21888,2
21889,0
21890,1
21891,1
21892,1
21893,2
21894,1
21895,1
21896,1
21897,1
21898,1
21899,2
21900,1
21901,1
21902,1
21903,1
21904,2
21905,0
21906,1
21907,1
21908,0
21909,2
21910,2
21911,1
21912,2
21913,1
21914,1
21915,1
21916,2
21917,0
21918,1
21919,1
21920,2
21921,1
21922,2
21923,2
21924,2
21925,1
21926,2
21927,1
21928,1
21929,0
21930,1
21931,1
21932,1
21933,1
21934,1
21935,2
21936,1
21937,1
21938,1
21939,1
21940,2
21941,1
21942,1
21943,2
21944,1
21945,1
21946,1
21947,1
21948,1
21949,1
21950,0
21951,2
21952,1
21953,1
21954,2
21955,1
21956,1
21957,2
21958,1
21959,2
21960,1
21961,0
21962,1
21963,1
21964,0
21965,0
21966,1
21967,1
21968,0
21969,2
21970,1
21971,1
21972,1
21973,0
21974,2
21975,1
21976,1
21977,2
21978,1
21979,1
21980,0
21981,1
21982,0
21983,1
21984,1
21985,0
21986,1
21987,1
21988,2
21989,0
21990,1
21991,1
21992,1
21993,1
21994,1
21995,0
21996,1
21997,2
21998,1
21999,1
22000,0
22001,1
22002,1
22003,1
22004,2
22005,0
22006,1
22007,1
22008,0
22009,0
22010,1
22011,1
22012,1
22013,2
22014,1
22015,1
22016,0
22017,2
22018,0
22019,1
22020,1
22021,2
22022,1
22023,0
22024,0
22025,2
22026,1
22027,1
22028,2
22029,1
22030,2
22031,1
22032,1
22033,1
22034,0
22035,1
22036,1
22037,1
22038,1
22039,2
22040,1
22041,1
22042,2
22043,1
22044,1
22045,2
22046,2
22047,1
22048,0
22049,1
22050,2
22051,1
22052,1
22053,2
22054,1
22055,1
22056,0
22057,2
22058,1
22059,1
22060,0
22061,1
22062,1
22063,1
22064,0
22065,1
22066,1
22067,1
22068,1
22069,1
22070,1
22071,1
22072,1
22073,0
22074,2
22075,1
22076,1
22077,1
22078,2
22079,1
22080,1
22081,1
22082,1
22083,2
22084,2
22085,1
22086,0
22087,2
22088,1
22089,2
22090,1
22091,0
22092,2
22093,1
22094,0
22095,1
22096,2
22097,0
22098,1
22099,1
22100,1
22101,0
22102,1
22103,1
22104,1
22105,2
22106,1
22107,2
22108,2
22109,0
22110,1
22111,0
22112,2
22113,2
22114,1
22115,1
22116,2
22117,2
22118,1
22119,1
22120,1
22121,1
22122,1
22123,0
22124,1
22125,2
22126,1
22127,1
22128,1
22129,2
22130,0
22131,2
22132,1
22133,0
22134,1
22135,0
22136,1
22137,1
22138,1
22139,1
22140,1
22141,1
22142,1
22143,0
22144,1
22145,1
22146,1
22147,1
22148,0
22149,2
22150,1
22151,1
22152,1
22153,2
22154,1
22155,2
22156,1
22157,1
22158,2
22159,1
22160,1
22161,2
22162,2
22163,1
22164,1
22165,1
22166,2
22167,2
22168,0
22169,1
22170,0
22171,1
22172,1
22173,1
22174,1
22175,1
22176,0
22177,2
22178,2
22179,1
22180,2
22181,1
22182,1
22183,2
22184,1
22185,2
22186,0
22187,1
22188,2
22189,1
22190,1
22191,1
22192,1
22193,1
22194,1
22195,0
22196,1
22197,1
22198,1
22199,1
22200,1
22201,2
22202,1
22203,1
22204,1
22205,1
22206,1
22207,2
22208,1
22209,1
22210,1
22211,2
22212,1
22213,1
22214,1
22215,1
22216,2
22217,1
22218,1
22219,1
22220,2
22221,1
22222,1
22223,1
22224,1
22225,1
22226,1
22227,2
22228,0
22229,2
22230,0
22231,1
22232,1
22233,0
22234,1
22235,1
22236,2
22237,0
22238,1
22239,0
22240,1
22241,2
22242,2
22243,1
22244,1
22245,2
22246,1
22247,2
22248,2
22249,1
22250,1
22251,1
22252,1
22253,1
22254,1
22255,1
22256,1
22257,1
22258,0
22259,1
22260,1
22261,1
22262,0
22263,1
22264,1
22265,1
22266,1
22267,2
22268,1
22269,0
22270,1
22271,1
22272,1
22273,0
22274,1
22275,1
22276,1
22277,1
22278,2
22279,2
22280,2
22281,0
22282,1
22283,0
22284,0
22285,2
22286,2
22287,1
22288,0
22289,2
22290,2
22291,0
22292,0
22293,2
22294,2
22295,2
22296,1
22297,1
22298,1
22299,2
22300,0
22301,1
22302,1
22303,1
22304,2
22305,1
22306,1
22307,1
22308,1
22309,1
22310,0
22311,0
22312,1
22313,1
22314,1
22315,1
22316,1
22317,2
22318,1
22319,1
22320,0
22321,0
22322,2
22323,1
22324,1
22325,1
22326,1
22327,2
22328,1
22329,1
22330,1
22331,1
22332,0
22333,2
22334,1
22335,0
22336,0
22337,2
22338,1
22339,1
22340,2
22341,1
22342,1
22343,0
22344,0
22345,1
22346,1
22347,1
22348,1
22349,2
22350,2
22351,0
22352,1
22353,1
22354,0
22355,0
22356,1
22357,2
22358,2
22359,0
22360,1
22361,2
22362,1
22363,1
22364,1
22365,1
22366,1
22367,1
22368,2
22369,2
22370,2
22371,1
22372,1
22373,1
22374,1
22375,2
22376,0
22377,1
22378,1
22379,2
22380,2
22381,1
22382,1
22383,1
22384,1
22385,2
22386,2
22387,1
22388,2
22389,1
22390,1
22391,1
22392,1
22393,1
22394,2
22395,1
22396,1
22397,1
22398,2
22399,1
22400,2
22401,2
22402,0
22403,1
22404,1
22405,1
22406,1
22407,2
22408,1
22409,1
22410,1
22411,0
22412,1
22413,1
22414,1
22415,0
22416,2
22417,1
22418,1
22419,0
22420,1
22421,1
22422,1
22423,1
22424,1
22425,1
22426,0
22427,0
22428,2
22429,2
22430,0
22431,0
22432,0
22433,2
22434,2
22435,2
22436,2
22437,2
22438,1
22439,1
22440,2
22441,1
22442,2
22443,1
22444,1
22445,1
22446,2
22447,2
22448,1
22449,1
22450,1
22451,0
22452,1
22453,1
22454,1
22455,2
22456,2
22457,2
22458,1
22459,2
22460,2
22461,1
22462,1
22463,1
22464,2
22465,0
22466,1
22467,2
22468,2
22469,1
22470,2
22471,1
22472,1
22473,0
22474,1
22475,1
22476,1
22477,1
22478,2
22479,1
22480,0
22481,1
22482,0
22483,1
22484,0
22485,1
22486,1
22487,1
22488,2
22489,1
22490,1
22491,1
22492,1
22493,1
22494,1
22495,2
22496,2
22497,1
22498,2
22499,2
22500,1
22501,1
22502,1
22503,2
22504,1
22505,1
22506,1
22507,2
22508,1
22509,1
22510,1
22511,2
22512,1
22513,1
22514,0
22515,1
22516,0
22517,1
22518,1
22519,1
22520,1
22521,1
22522,1
22523,2
22524,1
22525,1
22526,2
22527,1
22528,0
22529,1
22530,1
22531,0
22532,1
22533,1
22534,2
22535,0
22536,1
22537,2
22538,0
22539,1
22540,0
22541,1
22542,1
22543,0
22544,2
22545,2
22546,1
22547,2
22548,2
22549,1
22550,1
22551,2
22552,1
22553,1
22554,1
22555,2
22556,1
22557,1
22558,2
22559,2
22560,1
22561,1
22562,1
22563,1
22564,2
22565,1
22566,1
22567,1
22568,1
22569,0
22570,1
22571,1
22572,1
22573,2
22574,2
22575,1
22576,0
22577,0
22578,1
22579,0
22580,1
22581,2
22582,1
22583,1
22584,1
22585,1
22586,0
22587,1
22588,2
22589,1
22590,1
22591,2
22592,1
22593,2
22594,1
22595,1
22596,0
22597,0
22598,1
22599,1
22600,2
22601,1
22602,1
22603,1
22604,1
22605,0
22606,2
22607,2
22608,1
22609,2
22610,1
22611,1
22612,1
22613,2
22614,1
22615,1
22616,0
22617,1
22618,0
22619,1
22620,1
22621,0
22622,1
22623,1
22624,1
22625,1
22626,1
22627,2
22628,1
22629,1
22630,0
22631,1
22632,1
22633,2
22634,0
22635,1
22636,2
22637,1
22638,2
22639,2
22640,1
22641,1
22642,2
22643,1
22644,2
22645,1
22646,0
22647,1
22648,1
22649,1
22650,2
22651,1
22652,1
22653,1
22654,1
22655,1
22656,1
22657,1
22658,1
22659,0
22660,1
22661,0
22662,1
22663,0
22664,1
22665,2
22666,1
22667,1
22668,1
22669,2
22670,2
22671,1
22672,1
22673,1
22674,0
22675,1
22676,0
22677,1
22678,2
22679,2
22680,2
22681,0
22682,1
22683,1
22684,1
22685,2
22686,1
22687,2
22688,1
22689,1
22690,0
22691,1
22692,1
22693,1
22694,1
22695,2
22696,1
22697,1
22698,1
22699,1
22700,1
22701,2
22702,2
22703,1
22704,0
22705,0
22706,2
22707,1
22708,1
22709,1
22710,0
22711,0
22712,0
22713,1
22714,1
22715,1
22716,1
22717,1
22718,1
22719,2
22720,1
22721,1
22722,1
22723,2
22724,1
22725,2
22726,1
22727,2
22728,2
22729,1
22730,2
22731,2
22732,1
22733,1
22734,2
22735,1
22736,1
22737,1
22738,1
22739,1
22740,1
22741,1
22742,0
22743,1
22744,1
22745,2
22746,1
22747,2
22748,1
22749,1
22750,1
22751,1
22752,1
22753,1
22754,1
22755,1
22756,1
22757,1
22758,2
22759,0
22760,1
22761,1
22762,0
22763,1
22764,0
22765,1
22766,1
22767,1
22768,2
22769,1
22770,1
22771,1
22772,1
22773,0
22774,1
22775,1
22776,1
22777,0
22778,1
22779,1
22780,0
22781,1
22782,1
22783,1
22784,2
22785,2
22786,1
22787,1
22788,1
22789,1
22790,1
22791,1
22792,1
22793,1
22794,1
22795,1
